field,service,validation,component,action,complexity
41,14,43,25,4,Complex
41,14,44,16,4,Complex
41,14,44,17,4,Complex
41,14,44,18,4,Complex
41,14,44,19,4,Complex
41,14,44,20,4,Complex
41,14,44,21,4,Complex
41,14,44,22,4,Complex
41,14,44,23,4,Complex
41,14,44,24,4,Complex
41,14,44,25,4,Complex
41,14,45,16,4,Complex
41,14,45,17,4,Complex
41,14,45,18,4,Complex
41,14,45,19,4,Complex
41,14,45,20,4,Complex
41,14,45,21,4,Complex
41,14,45,22,4,Complex
41,14,45,23,4,Complex
41,14,45,24,4,Complex
41,14,45,25,4,Complex
41,14,46,16,4,Complex
41,14,46,17,4,Complex
41,14,46,18,4,Complex
41,14,46,19,4,Complex
41,14,46,20,4,Complex
41,14,46,21,4,Complex
41,14,46,22,4,Complex
41,14,46,23,4,Complex
41,14,46,24,4,Complex
41,14,46,25,4,Complex
41,14,47,16,4,Complex
41,14,47,17,4,Complex
41,14,47,18,4,Complex
41,14,47,19,4,Complex
41,14,47,20,4,Complex
41,14,47,21,4,Complex
41,14,47,22,4,Complex
41,14,47,23,4,Complex
41,14,47,24,4,Complex
41,14,47,25,4,Complex
41,14,48,16,4,Complex
41,14,48,17,4,Complex
41,14,48,18,4,Complex
41,14,48,19,4,Complex
41,14,48,20,4,Complex
41,14,48,21,4,Complex
41,14,48,22,4,Complex
41,14,48,23,4,Complex
41,14,48,24,4,Complex
41,14,48,25,4,Complex
41,14,49,16,4,Complex
41,14,49,17,4,Complex
41,14,49,18,4,Complex
41,14,49,19,4,Complex
41,14,49,20,4,Complex
41,14,49,21,4,Complex
41,14,49,22,4,Complex
41,14,49,23,4,Complex
41,14,49,24,4,Complex
41,14,49,25,4,Complex
41,14,50,16,4,Complex
41,14,50,17,4,Complex
41,14,50,18,4,Complex
41,14,50,19,4,Complex
41,14,50,20,4,Complex
41,14,50,21,4,Complex
41,14,50,22,4,Complex
41,14,50,23,4,Complex
41,14,50,24,4,Complex
41,14,50,25,4,Complex
41,15,41,16,4,Complex
41,15,41,17,4,Complex
41,15,41,18,4,Complex
41,15,41,19,4,Complex
41,15,41,20,4,Complex
41,15,41,21,4,Complex
41,15,41,22,4,Complex
41,15,41,23,4,Complex
41,15,41,24,4,Complex
41,15,41,25,4,Complex
41,15,42,16,4,Complex
41,15,42,17,4,Complex
41,15,42,18,4,Complex
41,15,42,19,4,Complex
41,15,42,20,4,Complex
41,15,42,21,4,Complex
41,15,42,22,4,Complex
41,15,42,23,4,Complex
41,15,42,24,4,Complex
41,15,42,25,4,Complex
41,15,43,16,4,Complex
41,15,43,17,4,Complex
41,15,43,18,4,Complex
41,15,43,19,4,Complex
41,15,43,20,4,Complex
41,15,43,21,4,Complex
41,15,43,22,4,Complex
41,15,43,23,4,Complex
41,15,43,24,4,Complex
41,15,43,25,4,Complex
41,15,44,16,4,Complex
41,15,44,17,4,Complex
41,15,44,18,4,Complex
41,15,44,19,4,Complex
41,15,44,20,4,Complex
41,15,44,21,4,Complex
41,15,44,22,4,Complex
41,15,44,23,4,Complex
41,15,44,24,4,Complex
41,15,44,25,4,Complex
41,15,45,16,4,Complex
41,15,45,17,4,Complex
41,15,45,18,4,Complex
41,15,45,19,4,Complex
41,15,45,20,4,Complex
41,15,45,21,4,Complex
41,15,45,22,4,Complex
41,15,45,23,4,Complex
41,15,45,24,4,Complex
41,15,45,25,4,Complex
41,15,46,16,4,Complex
41,15,46,17,4,Complex
41,15,46,18,4,Complex
41,15,46,19,4,Complex
41,15,46,20,4,Complex
41,15,46,21,4,Complex
41,15,46,22,4,Complex
41,15,46,23,4,Complex
41,15,46,24,4,Complex
41,15,46,25,4,Complex
41,15,47,16,4,Complex
41,15,47,17,4,Complex
41,15,47,18,4,Complex
41,15,47,19,4,Complex
41,15,47,20,4,Complex
41,15,47,21,4,Complex
41,15,47,22,4,Complex
41,15,47,23,4,Complex
41,15,47,24,4,Complex
41,15,47,25,4,Complex
41,15,48,16,4,Complex
41,15,48,17,4,Complex
41,15,48,18,4,Complex
41,15,48,19,4,Complex
41,15,48,20,4,Complex
41,15,48,21,4,Complex
41,15,48,22,4,Complex
41,15,48,23,4,Complex
41,15,48,24,4,Complex
41,15,48,25,4,Complex
41,15,49,16,4,Complex
41,15,49,17,4,Complex
41,15,49,18,4,Complex
41,15,49,19,4,Complex
41,15,49,20,4,Complex
41,15,49,21,4,Complex
41,15,49,22,4,Complex
41,15,49,23,4,Complex
41,15,49,24,4,Complex
41,15,49,25,4,Complex
41,15,50,16,4,Complex
41,15,50,17,4,Complex
41,15,50,18,4,Complex
41,15,50,19,4,Complex
41,15,50,20,4,Complex
41,15,50,21,4,Complex
41,15,50,22,4,Complex
41,15,50,23,4,Complex
41,15,50,24,4,Complex
41,15,50,25,4,Complex
41,16,41,16,4,Complex
41,16,41,17,4,Complex
41,16,41,18,4,Complex
41,16,41,19,4,Complex
41,16,41,20,4,Complex
41,16,41,21,4,Complex
41,16,41,22,4,Complex
41,16,41,23,4,Complex
41,16,41,24,4,Complex
41,16,41,25,4,Complex
41,16,42,16,4,Complex
41,16,42,17,4,Complex
41,16,42,18,4,Complex
41,16,42,19,4,Complex
41,16,42,20,4,Complex
41,16,42,21,4,Complex
41,16,42,22,4,Complex
41,16,42,23,4,Complex
41,16,42,24,4,Complex
41,16,42,25,4,Complex
41,16,43,16,4,Complex
41,16,43,17,4,Complex
41,16,43,18,4,Complex
41,16,43,19,4,Complex
41,16,43,20,4,Complex
41,16,43,21,4,Complex
41,16,43,22,4,Complex
41,16,43,23,4,Complex
41,16,43,24,4,Complex
41,16,43,25,4,Complex
41,16,44,16,4,Complex
41,16,44,17,4,Complex
41,16,44,18,4,Complex
41,16,44,19,4,Complex
41,16,44,20,4,Complex
41,16,44,21,4,Complex
41,16,44,22,4,Complex
41,16,44,23,4,Complex
41,16,44,24,4,Complex
41,16,44,25,4,Complex
41,16,45,16,4,Complex
41,16,45,17,4,Complex
41,16,45,18,4,Complex
41,16,45,19,4,Complex
41,16,45,20,4,Complex
41,16,45,21,4,Complex
41,16,45,22,4,Complex
41,16,45,23,4,Complex
41,16,45,24,4,Complex
41,16,45,25,4,Complex
41,16,46,16,4,Complex
41,16,46,17,4,Complex
41,16,46,18,4,Complex
41,16,46,19,4,Complex
41,16,46,20,4,Complex
41,16,46,21,4,Complex
41,16,46,22,4,Complex
41,16,46,23,4,Complex
41,16,46,24,4,Complex
41,16,46,25,4,Complex
41,16,47,16,4,Complex
41,16,47,17,4,Complex
41,16,47,18,4,Complex
41,16,47,19,4,Complex
41,16,47,20,4,Complex
41,16,47,21,4,Complex
41,16,47,22,4,Complex
41,16,47,23,4,Complex
41,16,47,24,4,Complex
41,16,47,25,4,Complex
41,16,48,16,4,Complex
41,16,48,17,4,Complex
41,16,48,18,4,Complex
41,16,48,19,4,Complex
41,16,48,20,4,Complex
41,16,48,21,4,Complex
41,16,48,22,4,Complex
41,16,48,23,4,Complex
41,16,48,24,4,Complex
41,16,48,25,4,Complex
41,16,49,16,4,Complex
41,16,49,17,4,Complex
41,16,49,18,4,Complex
41,16,49,19,4,Complex
41,16,49,20,4,Complex
41,16,49,21,4,Complex
41,16,49,22,4,Complex
41,16,49,23,4,Complex
41,16,49,24,4,Complex
41,16,49,25,4,Complex
41,16,50,16,4,Complex
41,16,50,17,4,Complex
41,16,50,18,4,Complex
41,16,50,19,4,Complex
41,16,50,20,4,Complex
41,16,50,21,4,Complex
41,16,50,22,4,Complex
41,16,50,23,4,Complex
41,16,50,24,4,Complex
41,16,50,25,4,Complex
41,17,41,16,4,Complex
41,17,41,17,4,Complex
41,17,41,18,4,Complex
41,17,41,19,4,Complex
41,17,41,20,4,Complex
41,17,41,21,4,Complex
41,17,41,22,4,Complex
41,17,41,23,4,Complex
41,17,41,24,4,Complex
41,17,41,25,4,Complex
41,17,42,16,4,Complex
41,17,42,17,4,Complex
41,17,42,18,4,Complex
41,17,42,19,4,Complex
41,17,42,20,4,Complex
41,17,42,21,4,Complex
41,17,42,22,4,Complex
41,17,42,23,4,Complex
41,17,42,24,4,Complex
41,17,42,25,4,Complex
41,17,43,16,4,Complex
41,17,43,17,4,Complex
41,17,43,18,4,Complex
41,17,43,19,4,Complex
41,17,43,20,4,Complex
41,17,43,21,4,Complex
41,17,43,22,4,Complex
41,17,43,23,4,Complex
41,17,43,24,4,Complex
41,17,43,25,4,Complex
41,17,44,16,4,Complex
41,17,44,17,4,Complex
41,17,44,18,4,Complex
41,17,44,19,4,Complex
41,17,44,20,4,Complex
41,17,44,21,4,Complex
41,17,44,22,4,Complex
41,17,44,23,4,Complex
41,17,44,24,4,Complex
41,17,44,25,4,Complex
41,17,45,16,4,Complex
41,17,45,17,4,Complex
41,17,45,18,4,Complex
41,17,45,19,4,Complex
41,17,45,20,4,Complex
41,17,45,21,4,Complex
41,17,45,22,4,Complex
41,17,45,23,4,Complex
41,17,45,24,4,Complex
41,17,45,25,4,Complex
41,17,46,16,4,Complex
41,17,46,17,4,Complex
41,17,46,18,4,Complex
41,17,46,19,4,Complex
41,17,46,20,4,Complex
41,17,46,21,4,Complex
41,17,46,22,4,Complex
41,17,46,23,4,Complex
41,17,46,24,4,Complex
41,17,46,25,4,Complex
41,17,47,16,4,Complex
41,17,47,17,4,Complex
41,17,47,18,4,Complex
41,17,47,19,4,Complex
41,17,47,20,4,Complex
41,17,47,21,4,Complex
41,17,47,22,4,Complex
41,17,47,23,4,Complex
41,17,47,24,4,Complex
41,17,47,25,4,Complex
41,17,48,16,4,Complex
41,17,48,17,4,Complex
41,17,48,18,4,Complex
41,17,48,19,4,Complex
41,17,48,20,4,Complex
41,17,48,21,4,Complex
41,17,48,22,4,Complex
41,17,48,23,4,Complex
41,17,48,24,4,Complex
41,17,48,25,4,Complex
41,17,49,16,4,Complex
41,17,49,17,4,Complex
41,17,49,18,4,Complex
41,17,49,19,4,Complex
41,17,49,20,4,Complex
41,17,49,21,4,Complex
41,17,49,22,4,Complex
41,17,49,23,4,Complex
41,17,49,24,4,Complex
41,17,49,25,4,Complex
41,17,50,16,4,Complex
41,17,50,17,4,Complex
41,17,50,18,4,Complex
41,17,50,19,4,Complex
41,17,50,20,4,Complex
41,17,50,21,4,Complex
41,17,50,22,4,Complex
41,17,50,23,4,Complex
41,17,50,24,4,Complex
41,17,50,25,4,Complex
41,18,41,16,4,Complex
41,18,41,17,4,Complex
41,18,41,18,4,Complex
41,18,41,19,4,Complex
41,18,41,20,4,Complex
41,18,41,21,4,Complex
41,18,41,22,4,Complex
41,18,41,23,4,Complex
41,18,41,24,4,Complex
41,18,41,25,4,Complex
41,18,42,16,4,Complex
41,18,42,17,4,Complex
41,18,42,18,4,Complex
41,18,42,19,4,Complex
41,18,42,20,4,Complex
41,18,42,21,4,Complex
41,18,42,22,4,Complex
41,18,42,23,4,Complex
41,18,42,24,4,Complex
41,18,42,25,4,Complex
41,18,43,16,4,Complex
41,18,43,17,4,Complex
41,18,43,18,4,Complex
41,18,43,19,4,Complex
41,18,43,20,4,Complex
41,18,43,21,4,Complex
41,18,43,22,4,Complex
41,18,43,23,4,Complex
41,18,43,24,4,Complex
41,18,43,25,4,Complex
41,18,44,16,4,Complex
41,18,44,17,4,Complex
41,18,44,18,4,Complex
41,18,44,19,4,Complex
41,18,44,20,4,Complex
41,18,44,21,4,Complex
41,18,44,22,4,Complex
41,18,44,23,4,Complex
41,18,44,24,4,Complex
41,18,44,25,4,Complex
41,18,45,16,4,Complex
41,18,45,17,4,Complex
41,18,45,18,4,Complex
41,18,45,19,4,Complex
41,18,45,20,4,Complex
41,18,45,21,4,Complex
41,18,45,22,4,Complex
41,18,45,23,4,Complex
41,18,45,24,4,Complex
41,18,45,25,4,Complex
41,18,46,16,4,Complex
41,18,46,17,4,Complex
41,18,46,18,4,Complex
41,18,46,19,4,Complex
41,18,46,20,4,Complex
41,18,46,21,4,Complex
41,18,46,22,4,Complex
41,18,46,23,4,Complex
41,18,46,24,4,Complex
41,18,46,25,4,Complex
41,18,47,16,4,Complex
41,18,47,17,4,Complex
41,18,47,18,4,Complex
41,18,47,19,4,Complex
41,18,47,20,4,Complex
41,18,47,21,4,Complex
41,18,47,22,4,Complex
41,18,47,23,4,Complex
41,18,47,24,4,Complex
41,18,47,25,4,Complex
41,18,48,16,4,Complex
41,18,48,17,4,Complex
41,18,48,18,4,Complex
41,18,48,19,4,Complex
41,18,48,20,4,Complex
41,18,48,21,4,Complex
41,18,48,22,4,Complex
41,18,48,23,4,Complex
41,18,48,24,4,Complex
41,18,48,25,4,Complex
41,18,49,16,4,Complex
41,18,49,17,4,Complex
41,18,49,18,4,Complex
41,18,49,19,4,Complex
41,18,49,20,4,Complex
41,18,49,21,4,Complex
41,18,49,22,4,Complex
41,18,49,23,4,Complex
41,18,49,24,4,Complex
41,18,49,25,4,Complex
41,18,50,16,4,Complex
41,18,50,17,4,Complex
41,18,50,18,4,Complex
41,18,50,19,4,Complex
41,18,50,20,4,Complex
41,18,50,21,4,Complex
41,18,50,22,4,Complex
41,18,50,23,4,Complex
41,18,50,24,4,Complex
41,18,50,25,4,Complex
41,19,41,16,4,Complex
41,19,41,17,4,Complex
41,19,41,18,4,Complex
41,19,41,19,4,Complex
41,19,41,20,4,Complex
41,19,41,21,4,Complex
41,19,41,22,4,Complex
41,19,41,23,4,Complex
41,19,41,24,4,Complex
41,19,41,25,4,Complex
41,19,42,16,4,Complex
41,19,42,17,4,Complex
41,19,42,18,4,Complex
41,19,42,19,4,Complex
41,19,42,20,4,Complex
41,19,42,21,4,Complex
41,19,42,22,4,Complex
41,19,42,23,4,Complex
41,19,42,24,4,Complex
41,19,42,25,4,Complex
41,19,43,16,4,Complex
41,19,43,17,4,Complex
41,19,43,18,4,Complex
41,19,43,19,4,Complex
41,19,43,20,4,Complex
41,19,43,21,4,Complex
41,19,43,22,4,Complex
41,19,43,23,4,Complex
41,19,43,24,4,Complex
41,19,43,25,4,Complex
41,19,44,16,4,Complex
41,19,44,17,4,Complex
41,19,44,18,4,Complex
41,19,44,19,4,Complex
41,19,44,20,4,Complex
41,19,44,21,4,Complex
41,19,44,22,4,Complex
41,19,44,23,4,Complex
41,19,44,24,4,Complex
41,19,44,25,4,Complex
41,19,45,16,4,Complex
41,19,45,17,4,Complex
41,19,45,18,4,Complex
41,19,45,19,4,Complex
41,19,45,20,4,Complex
41,19,45,21,4,Complex
41,19,45,22,4,Complex
41,19,45,23,4,Complex
41,19,45,24,4,Complex
41,19,45,25,4,Complex
41,19,46,16,4,Complex
41,19,46,17,4,Complex
41,19,46,18,4,Complex
41,19,46,19,4,Complex
41,19,46,20,4,Complex
41,19,46,21,4,Complex
41,19,46,22,4,Complex
41,19,46,23,4,Complex
41,19,46,24,4,Complex
41,19,46,25,4,Complex
41,19,47,16,4,Complex
41,19,47,17,4,Complex
41,19,47,18,4,Complex
41,19,47,19,4,Complex
41,19,47,20,4,Complex
41,19,47,21,4,Complex
41,19,47,22,4,Complex
41,19,47,23,4,Complex
41,19,47,24,4,Complex
41,19,47,25,4,Complex
41,19,48,16,4,Complex
41,19,48,17,4,Complex
41,19,48,18,4,Complex
41,19,48,19,4,Complex
41,19,48,20,4,Complex
41,19,48,21,4,Complex
41,19,48,22,4,Complex
41,19,48,23,4,Complex
41,19,48,24,4,Complex
41,19,48,25,4,Complex
41,19,49,16,4,Complex
41,19,49,17,4,Complex
41,19,49,18,4,Complex
41,19,49,19,4,Complex
41,19,49,20,4,Complex
41,19,49,21,4,Complex
41,19,49,22,4,Complex
41,19,49,23,4,Complex
41,19,49,24,4,Complex
41,19,49,25,4,Complex
41,19,50,16,4,Complex
41,19,50,17,4,Complex
41,19,50,18,4,Complex
41,19,50,19,4,Complex
41,19,50,20,4,Complex
41,19,50,21,4,Complex
41,19,50,22,4,Complex
41,19,50,23,4,Complex
41,19,50,24,4,Complex
41,19,50,25,4,Complex
41,20,41,16,4,Complex
41,20,41,17,4,Complex
41,20,41,18,4,Complex
41,20,41,19,4,Complex
41,20,41,20,4,Complex
41,20,41,21,4,Complex
41,20,41,22,4,Complex
41,20,41,23,4,Complex
41,20,41,24,4,Complex
41,20,41,25,4,Complex
41,20,42,16,4,Complex
41,20,42,17,4,Complex
41,20,42,18,4,Complex
41,20,42,19,4,Complex
41,20,42,20,4,Complex
41,20,42,21,4,Complex
41,20,42,22,4,Complex
41,20,42,23,4,Complex
41,20,42,24,4,Complex
41,20,42,25,4,Complex
41,20,43,16,4,Complex
41,20,43,17,4,Complex
41,20,43,18,4,Complex
41,20,43,19,4,Complex
41,20,43,20,4,Complex
41,20,43,21,4,Complex
41,20,43,22,4,Complex
41,20,43,23,4,Complex
41,20,43,24,4,Complex
41,20,43,25,4,Complex
41,20,44,16,4,Complex
41,20,44,17,4,Complex
41,20,44,18,4,Complex
41,20,44,19,4,Complex
41,20,44,20,4,Complex
41,20,44,21,4,Complex
41,20,44,22,4,Complex
41,20,44,23,4,Complex
41,20,44,24,4,Complex
41,20,44,25,4,Complex
41,20,45,16,4,Complex
41,20,45,17,4,Complex
41,20,45,18,4,Complex
41,20,45,19,4,Complex
41,20,45,20,4,Complex
41,20,45,21,4,Complex
41,20,45,22,4,Complex
41,20,45,23,4,Complex
41,20,45,24,4,Complex
41,20,45,25,4,Complex
41,20,46,16,4,Complex
41,20,46,17,4,Complex
41,20,46,18,4,Complex
41,20,46,19,4,Complex
41,20,46,20,4,Complex
41,20,46,21,4,Complex
41,20,46,22,4,Complex
41,20,46,23,4,Complex
41,20,46,24,4,Complex
41,20,46,25,4,Complex
41,20,47,16,4,Complex
41,20,47,17,4,Complex
41,20,47,18,4,Complex
41,20,47,19,4,Complex
41,20,47,20,4,Complex
41,20,47,21,4,Complex
41,20,47,22,4,Complex
41,20,47,23,4,Complex
41,20,47,24,4,Complex
41,20,47,25,4,Complex
41,20,48,16,4,Complex
41,20,48,17,4,Complex
41,20,48,18,4,Complex
41,20,48,19,4,Complex
41,20,48,20,4,Complex
41,20,48,21,4,Complex
41,20,48,22,4,Complex
41,20,48,23,4,Complex
41,20,48,24,4,Complex
41,20,48,25,4,Complex
41,20,49,16,4,Complex
41,20,49,17,4,Complex
41,20,49,18,4,Complex
41,20,49,19,4,Complex
41,20,49,20,4,Complex
41,20,49,21,4,Complex
41,20,49,22,4,Complex
41,20,49,23,4,Complex
41,20,49,24,4,Complex
41,20,49,25,4,Complex
41,20,50,16,4,Complex
41,20,50,17,4,Complex
41,20,50,18,4,Complex
41,20,50,19,4,Complex
41,20,50,20,4,Complex
41,20,50,21,4,Complex
41,20,50,22,4,Complex
41,20,50,23,4,Complex
41,20,50,24,4,Complex
41,20,50,25,4,Complex
42,11,41,16,4,Complex
42,11,41,17,4,Complex
42,11,41,18,4,Complex
42,11,41,19,4,Complex
42,11,41,20,4,Complex
42,11,41,21,4,Complex
42,11,41,22,4,Complex
42,11,41,23,4,Complex
42,11,41,24,4,Complex
42,11,41,25,4,Complex
42,11,42,16,4,Complex
42,11,42,17,4,Complex
42,11,42,18,4,Complex
42,11,42,19,4,Complex
42,11,42,20,4,Complex
42,11,42,21,4,Complex
42,11,42,22,4,Complex
42,11,42,23,4,Complex
42,11,42,24,4,Complex
42,11,42,25,4,Complex
42,11,43,16,4,Complex
42,11,43,17,4,Complex
42,11,43,18,4,Complex
42,11,43,19,4,Complex
42,11,43,20,4,Complex
42,11,43,21,4,Complex
42,11,43,22,4,Complex
42,11,43,23,4,Complex
42,11,43,24,4,Complex
42,11,43,25,4,Complex
42,11,44,16,4,Complex
42,11,44,17,4,Complex
42,11,44,18,4,Complex
42,11,44,19,4,Complex
42,11,44,20,4,Complex
42,11,44,21,4,Complex
42,11,44,22,4,Complex
42,11,44,23,4,Complex
42,11,44,24,4,Complex
42,11,44,25,4,Complex
42,11,45,16,4,Complex
42,11,45,17,4,Complex
42,11,45,18,4,Complex
42,11,45,19,4,Complex
42,11,45,20,4,Complex
42,11,45,21,4,Complex
42,11,45,22,4,Complex
42,11,45,23,4,Complex
42,11,45,24,4,Complex
42,11,45,25,4,Complex
42,11,46,16,4,Complex
42,11,46,17,4,Complex
42,11,46,18,4,Complex
42,11,46,19,4,Complex
42,11,46,20,4,Complex
42,11,46,21,4,Complex
42,11,46,22,4,Complex
42,11,46,23,4,Complex
42,11,46,24,4,Complex
42,11,46,25,4,Complex
42,11,47,16,4,Complex
42,11,47,17,4,Complex
42,11,47,18,4,Complex
42,11,47,19,4,Complex
42,11,47,20,4,Complex
42,11,47,21,4,Complex
42,11,47,22,4,Complex
42,11,47,23,4,Complex
42,11,47,24,4,Complex
42,11,47,25,4,Complex
42,11,48,16,4,Complex
42,11,48,17,4,Complex
42,11,48,18,4,Complex
42,11,48,19,4,Complex
42,11,48,20,4,Complex
42,11,48,21,4,Complex
42,11,48,22,4,Complex
42,11,48,23,4,Complex
42,11,48,24,4,Complex
42,11,48,25,4,Complex
42,11,49,16,4,Complex
42,11,49,17,4,Complex
42,11,49,18,4,Complex
42,11,49,19,4,Complex
42,11,49,20,4,Complex
42,11,49,21,4,Complex
42,11,49,22,4,Complex
42,11,49,23,4,Complex
42,11,49,24,4,Complex
42,11,49,25,4,Complex
42,11,50,16,4,Complex
42,11,50,17,4,Complex
42,11,50,18,4,Complex
42,11,50,19,4,Complex
42,11,50,20,4,Complex
42,11,50,21,4,Complex
42,11,50,22,4,Complex
42,11,50,23,4,Complex
42,11,50,24,4,Complex
42,11,50,25,4,Complex
42,12,41,16,4,Complex
42,12,41,17,4,Complex
42,12,41,18,4,Complex
42,12,41,19,4,Complex
42,12,41,20,4,Complex
42,12,41,21,4,Complex
42,12,41,22,4,Complex
42,12,41,23,4,Complex
42,12,41,24,4,Complex
42,12,41,25,4,Complex
42,12,42,16,4,Complex
42,12,42,17,4,Complex
42,12,42,18,4,Complex
42,12,42,19,4,Complex
42,12,42,20,4,Complex
42,12,42,21,4,Complex
42,12,42,22,4,Complex
42,12,42,23,4,Complex
42,12,42,24,4,Complex
42,12,42,25,4,Complex
42,12,43,16,4,Complex
42,12,43,17,4,Complex
42,12,43,18,4,Complex
42,12,43,19,4,Complex
42,12,43,20,4,Complex
42,12,43,21,4,Complex
42,12,43,22,4,Complex
42,12,43,23,4,Complex
42,12,43,24,4,Complex
42,12,43,25,4,Complex
42,12,44,16,4,Complex
42,12,44,17,4,Complex
42,12,44,18,4,Complex
42,12,44,19,4,Complex
42,12,44,20,4,Complex
42,12,44,21,4,Complex
42,12,44,22,4,Complex
42,12,44,23,4,Complex
42,12,44,24,4,Complex
42,12,44,25,4,Complex
42,12,45,16,4,Complex
42,12,45,17,4,Complex
42,12,45,18,4,Complex
42,12,45,19,4,Complex
42,12,45,20,4,Complex
42,12,45,21,4,Complex
42,12,45,22,4,Complex
42,12,45,23,4,Complex
42,12,45,24,4,Complex
42,12,45,25,4,Complex
42,12,46,16,4,Complex
42,12,46,17,4,Complex
42,12,46,18,4,Complex
42,12,46,19,4,Complex
42,12,46,20,4,Complex
42,12,46,21,4,Complex
42,12,46,22,4,Complex
42,12,46,23,4,Complex
42,12,46,24,4,Complex
42,12,46,25,4,Complex
42,12,47,16,4,Complex
42,12,47,17,4,Complex
42,12,47,18,4,Complex
42,12,47,19,4,Complex
42,12,47,20,4,Complex
42,12,47,21,4,Complex
42,12,47,22,4,Complex
42,12,47,23,4,Complex
42,12,47,24,4,Complex
42,12,47,25,4,Complex
42,12,48,16,4,Complex
42,12,48,17,4,Complex
42,12,48,18,4,Complex
42,12,48,19,4,Complex
42,12,48,20,4,Complex
42,12,48,21,4,Complex
42,12,48,22,4,Complex
42,12,48,23,4,Complex
42,12,48,24,4,Complex
42,12,48,25,4,Complex
42,12,49,16,4,Complex
42,12,49,17,4,Complex
42,12,49,18,4,Complex
42,12,49,19,4,Complex
42,12,49,20,4,Complex
42,12,49,21,4,Complex
42,12,49,22,4,Complex
42,12,49,23,4,Complex
42,12,49,24,4,Complex
42,12,49,25,4,Complex
42,12,50,16,4,Complex
42,12,50,17,4,Complex
42,12,50,18,4,Complex
42,12,50,19,4,Complex
42,12,50,20,4,Complex
42,12,50,21,4,Complex
42,12,50,22,4,Complex
42,12,50,23,4,Complex
42,12,50,24,4,Complex
42,12,50,25,4,Complex
42,13,41,16,4,Complex
42,13,41,17,4,Complex
42,13,41,18,4,Complex
42,13,41,19,4,Complex
42,13,41,20,4,Complex
42,13,41,21,4,Complex
42,13,41,22,4,Complex
42,13,41,23,4,Complex
42,13,41,24,4,Complex
42,13,41,25,4,Complex
42,13,42,16,4,Complex
42,13,42,17,4,Complex
42,13,42,18,4,Complex
42,13,42,19,4,Complex
42,13,42,20,4,Complex
42,13,42,21,4,Complex
42,13,42,22,4,Complex
42,13,42,23,4,Complex
42,13,42,24,4,Complex
42,13,42,25,4,Complex
42,13,43,16,4,Complex
42,13,43,17,4,Complex
42,13,43,18,4,Complex
42,13,43,19,4,Complex
42,13,43,20,4,Complex
42,13,43,21,4,Complex
42,13,43,22,4,Complex
42,13,43,23,4,Complex
42,13,43,24,4,Complex
42,13,43,25,4,Complex
42,13,44,16,4,Complex
42,13,44,17,4,Complex
42,13,44,18,4,Complex
42,13,44,19,4,Complex
42,13,44,20,4,Complex
42,13,44,21,4,Complex
42,13,44,22,4,Complex
42,13,44,23,4,Complex
42,13,44,24,4,Complex
42,13,44,25,4,Complex
42,13,45,16,4,Complex
42,13,45,17,4,Complex
42,13,45,18,4,Complex
42,13,45,19,4,Complex
42,13,45,20,4,Complex
42,13,45,21,4,Complex
42,13,45,22,4,Complex
42,13,45,23,4,Complex
42,13,45,24,4,Complex
42,13,45,25,4,Complex
42,13,46,16,4,Complex
42,13,46,17,4,Complex
42,13,46,18,4,Complex
42,13,46,19,4,Complex
42,13,46,20,4,Complex
42,13,46,21,4,Complex
42,13,46,22,4,Complex
42,13,46,23,4,Complex
42,13,46,24,4,Complex
42,13,46,25,4,Complex
42,13,47,16,4,Complex
42,13,47,17,4,Complex
42,13,47,18,4,Complex
42,13,47,19,4,Complex
42,13,47,20,4,Complex
42,13,47,21,4,Complex
42,13,47,22,4,Complex
42,13,47,23,4,Complex
42,13,47,24,4,Complex
42,13,47,25,4,Complex
42,13,48,16,4,Complex
42,13,48,17,4,Complex
42,13,48,18,4,Complex
42,13,48,19,4,Complex
42,13,48,20,4,Complex
42,13,48,21,4,Complex
42,13,48,22,4,Complex
42,13,48,23,4,Complex
42,13,48,24,4,Complex
42,13,48,25,4,Complex
42,13,49,16,4,Complex
42,13,49,17,4,Complex
42,13,49,18,4,Complex
42,13,49,19,4,Complex
42,13,49,20,4,Complex
42,13,49,21,4,Complex
42,13,49,22,4,Complex
42,13,49,23,4,Complex
42,13,49,24,4,Complex
42,13,49,25,4,Complex
42,13,50,16,4,Complex
42,13,50,17,4,Complex
42,13,50,18,4,Complex
42,13,50,19,4,Complex
42,13,50,20,4,Complex
42,13,50,21,4,Complex
42,13,50,22,4,Complex
42,13,50,23,4,Complex
42,13,50,24,4,Complex
42,13,50,25,4,Complex
42,14,41,16,4,Complex
42,14,41,17,4,Complex
42,14,41,18,4,Complex
42,14,41,19,4,Complex
42,14,41,20,4,Complex
42,14,41,21,4,Complex
42,14,41,22,4,Complex
42,14,41,23,4,Complex
42,14,41,24,4,Complex
42,14,41,25,4,Complex
42,14,42,16,4,Complex
42,14,42,17,4,Complex
42,14,42,18,4,Complex
42,14,42,19,4,Complex
42,14,42,20,4,Complex
42,14,42,21,4,Complex
42,14,42,22,4,Complex
42,14,42,23,4,Complex
42,14,42,24,4,Complex
42,14,42,25,4,Complex
42,14,43,16,4,Complex
42,14,43,17,4,Complex
42,14,43,18,4,Complex
42,14,43,19,4,Complex
42,14,43,20,4,Complex
42,14,43,21,4,Complex
42,14,43,22,4,Complex
